tweet,label,id
.@USER absolutely right to not propose another referendum.  .@USER are not in power &amp; we are not negotiating.   It’s for @USER to make Brexit work; it belongs to them.  If they can’t do that then @USER should call a General Election.  Labour are ready. URL,NOT,7649
@ All the Tana Supporters that are saying she is innocent.  #Tana URL,NOT,7650
@USER @USER I is glad the you worked hard but shame you are physical dementia the thing are you may not be simples to understand talk when write you cannot clearly :),OFF,7651
@USER He's just another JERK,NOT,7652
@USER War on free speech. Antifa and high tech.,NOT,7653
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yea cuz mushroom penis syndrome is definitely an impeachable offense 😂 #MAGA,OFF,7654
@USER Croatian President's bikini photos worlds hottest president ever URL,NOT,7655
@USER Look in the mirror lefties!  No bigger bullies than antifa and progressive leftist trying to “get in the faces” of the right,OFF,7656
@USER @USER @USER @USER both of you are going to have to take several seats when it comes to Kyle 😻,NOT,7657
@USER It's fine..... he's gods Prophet 🙄imagine that nowadays... yes officer i did fuck that elementary student BUT its fine bc god said i could....,NOT,7658
@USER Just announced on ESPN he is,NOT,7659
@USER had more substantial rape charges against him that were never investigated. #AnitaHill saying Judge Kavanaugh has burden — turning US Law of innocent until proven guilty on its head. #Conservatives and @USER must put an end to this side show now. @USER has come unglued,NOT,7660
@USER @USER @USER @USER @USER @USER You have nothing you are isolating yourself from others and it's quite hilarious to watch. Also if you were around for the idea of #Anonymous years ago you would know it's in general about resistance. I don't support senseless violence actually I fought against Antifa like u.,NOT,7661
@USER Canada stands behind @USER and his governments negotiations with the pseudo dictator @USER   Weak conservatives as usual. No backbone.,NOT,7662
@USER He was saying niggas who say they boycotting Nike for the military are racist because the military fuck with Nike 😂,OFF,7663
@USER Doubtful. He's one of the least hateful people on this planet!! Maybe you're looking in a mirror.,NOT,7664
@USER He is Jesus,NOT,7665
@USER The war on the right = Antifa,NOT,7666
50 year mandatory minimum for ANY crime committed with a gun will substantially reduce violence and put end to gun control babble. NO POLITICIANS will support this because they don't care. Why you ask ? Because they're politicians FIRST #TermLimits URL,NOT,7667
🛑 Gateway Pundit News 🛑   👉 Judicial Committee Chair Grassley Goes Off on Feinstein – Says She REFUSED to Join Him on Call with Far Left Accuser   URL   #MAGA 🇺🇸 ￼￼#2A #Prolife,NOT,7668
@USER @USER Clearly you are not a weather person.  Worst conditions are due for tomorrow.,NOT,7669
@USER Always been a lier,OFF,7670
@USER is shaking while answering question clearly she is no comfortable #onpoli,NOT,7671
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Is the blind man  a fash that antifa needs to thrash? Beating up blind guys is over the top!,NOT,7672
@USER He is compromising an active investigation. Sounds like obstruction of justice to me!,NOT,7673
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yeah that's why antifa dresses like isis,NOT,7674
@USER @USER You just said the same things all the liberals say. President Trump is not deporting immigrants. He's trying to deport people who sneak into this country &amp; not follow the rules to come in. If you come in that way you are a criminal. Turn off CNN &amp; try another point of view.,OFF,7675
--call the gun control in Oregon is prohibited on the state and federal level.,NOT,7676
@USER @USER #labour and @USER can’t commit to ruling out a second referendum as he is trying to be a people pleaser &amp; win every possible vote he could get and positioning themselves either way like @USER would not go down well with some voters #conservatives #bbcqt #brexit #eu,NOT,7677
54 night club partiers slaughtered in Oregon with .30-caliber Universal M-1 carbine. The NRA calls gun control research 'unethical'.,NOT,7678
@USER Will conservatives ever stop catering to fringe groups and address issues the majority of Canadians have to deal with. Every white hunter could vote conservative twice and you’d still loose! We need a real option to the liberals.,NOT,7679
@USER @USER It also means her treacherous actions will seriously offend 70% of @USER who voted to #Leave all *Four Pillars* of the CORRUPT #EU. #ChuckMay #ChuckChequers #BoJo4PM,NOT,7680
@USER Hillary and logic? Talk about your classic oxymoron! Professor sounds like he should be teaching Poly Sci at Evergreet College!,NOT,7681
@USER @USER He is doing a better job than I could do #18n18,NOT,7682
@USER Confidence = Rigged,NOT,7683
@USER Liberals philosophy is your guilty until proven innocent,NOT,7684
@USER Go buy an Antifa shirt from wal mart you lumpenprole,OFF,7685
@USER So babies aren't future men? I suppose ripping their limbs off and sucking their dead bodies out and putting them in the trash. That's sorta thing?,OFF,7686
Antifa Caught Off Guard After Getting Confronted By The Last Person They Ever Wanted To Answer Too URL URL,NOT,7687
@USER Obama will preach about gun control in the U.S. but then arm the drug cartels in Mexico and advocate for open borders. A piece of shit is worth more than Obama.,OFF,7688
@USER Wrong 99 percent of the time she is in a bed or laying down suntanning all summer long she is bland like a dry piece of toast! ... carry on #BB20,OFF,7689
@USER You are a hero!! URL,OFF,7690
"@USER So, I tuned into the Emmys last night, I watched for a whole 5 SECONDS before some celebrity, I had never heard of, started talking about their platform.""  Click. Liberals ruin everything.""",OFF,7691
@USER Democrats leadership has been silent about violence on Republicans for a reason. This explains why their response to antifa was encouraging them!,NOT,7692
@USER This is not conservative. What has happened to our party ? Lost the plot. @USER,NOT,7693
"@USER I read a comment from a women saying  why didn't you come to us when slavery was a choice, wearing MAGA hats and talking with Trump""""",NOT,7694
@USER @USER She is going to be Voted out in November!  Their Hateful Party is toast!,NOT,7695
@USER @USER he is always the victim..same song and dance..,NOT,7696
@USER There is a rumbling that's starting to bubble. Dems aren't listening . They're  barrelling on. Mistake. Dems seriously need to stop and listen. There is a rage building like I've never seen. The silence of Conservatives and Republicans is becoming deafening. Dems need to listen.,NOT,7697
@USER K. Dog Shit.,OFF,7698
@USER He is also still behind,NOT,7699
@USER Oakland line sucks,OFF,7700
@USER This nigga prob made her infertile god only knows all the germs he brought back,OFF,7701
@USER Nah. Did you see his sideline out burst Sunday? He is a me first player and only cares about his stats. We don’t need him,NOT,7702
@USER @USER It's also time for us conservatives to forget about her and ignore her.,NOT,7703
@USER Because only the unhinged liberals that are scared they won't be able to murder their babies are demanding this. The other normal rational people with common sense can see this is just a fake accusation to stall.,OFF,7704
@USER @USER @USER @USER OK..... you are wrong,NOT,7705
@USER What’s next... -Mr. Hooper is retconned as a pedophile -Grover becomes trans -Barkley is neutered -Big Bird is put on meds to stop seeing Snuffy -Oscar shoots heroin -Elmo now member of the church of satan -Telly joins ANTIFA -Zoe has abortion -Kermit labeled hate symbol by SPLC URL,NOT,7706
"@USER @USER @USER Just another BLM brat blocking a highway, ANTIFA thug swinging a bike lock. Here comes just another screamer from the gallery - except this childish scoundrel screamed he RAPED me!"", sat down in the middle of the room, stuck her thumb in her mouth, and whined ""prove me wrong!""""",OFF,7707
@USER @USER @USER Wow!  I like this lady more &amp; more!!!  She is such a fighter &amp; a blessing!!!,NOT,7708
16 shot—3 killed—Friday in Chicago's Strictest Gun Control city shootings URL Chicago´s weekend death and injury count.,NOT,7709
@USER @USER I have plenty of conservatives I work with that are not afraid to share their racism and hate for democrats. It is sickening,OFF,7710
@USER Like ANTIFA.,NOT,7711
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You're welcome Bob! I hope you are having an excellent Wednesday!,NOT,7712
@USER Glad to see another NFL owner has read the Constitution. Unlike all the crybabies fussing over peaceful protests. #FreedomOfExpression #FreedomOfExpression is still alive. That's one of the reasons America is great!,NOT,7713
@USER *as fuck. Not ass fuck. Although conservatives are fucking us all up the ass right now.,OFF,7714
@USER @USER You will want to be in my bunker one day and you are not invited. I am THE ANTI-ANTIFA!,NOT,7715
@USER @USER @USER @USER @USER She is a leftist activist.  Biased to stop Judge Cavanaugh.  Do I need to draw you a picture??,NOT,7716
@USER He should have done that with Obama,NOT,7717
@USER @USER gas bro 🛵💨💨💨💨💨,NOT,7718
@USER @USER Irony alert. Didn’t the @USER under Thatcher sell of most of the council house stock and now they are trying to replace it. What a joke these people are,NOT,7719
@USER @USER After seeing the contents of the post @USER I for one are pleased with the legislation we have in regard of gun control. On the other hand legislation does need to be improved to support mental aid to this individual. He has to be sectioned.,OFF,7720
@USER Well now the liberals have finally destroyed sesame street. Whats left?,NOT,7721
@USER @USER They probably shutdown the @USER website because of the death threats. If she votes yes she’ll most likely get lots of support from #MAGA voters.,OFF,7722
@USER Fortunately the rest of America is not the Swamp in Washington. Washington is the worst place to decide what's good for America.,OFF,7723
@USER @USER You are betting on it...you just don't have a choice....,NOT,7724
@USER @USER @USER Exactly she is so incredibly talked and I’m so excited to see her on my tv weekly. 💙💙. She’s brilliant.,NOT,7725
@USER @USER Your logo looks an awful lot like the Antifa flag and Communists flags. Coincidence much?,NOT,7726
